ixDay,Date,Weekday,,SPY.Open,SPY.High,SPY.Low,SPY.Close,SPY.Volume,SPY.Adjusted
3213,10/8/2012,Monday,194,145.6,146.12,145.31,145.64,78415400,139.04
3214,10/9/2012,Tuesday,195,145.53,145.65,144.15,144.2,148872900,137.66
3215,10/10/2012,Wednesday,196,144.18,144.32,143.09,143.28,124247500,136.78
3216,10/11/2012,Thursday,197,144.28,144.49,143.33,143.36,123601500,136.86
3217,10/12/2012,Friday,198,143.46,143.95,142.58,142.89,124181900,136.41
3218,10/15/2012,Monday,199,143.23,144.23,142.77,144.08,107689100,137.55
3219,10/16/2012,Tuesday,200,144.76,145.64,144.66,145.54,108815500,138.94
3220,10/17/2012,Wednesday,201,145.64,146.32,145.42,146.2,128834100,139.57
3221,10/18/2012,Thursday,202,145.82,146.52,145.33,145.82,148108500,139.21
3222,10/19/2012,Friday,203,145.55,145.56,143.05,143.39,185645200,136.89
3223,10/22/2012,Monday,204,143.15,143.67,142.28,143.41,125578600,136.91
3224,10/23/2012,Tuesday,205,141.86,142.06,140.83,141.42,192056300,135.01
3225,10/24/2012,Wednesday,206,141.93,142.1,140.8,141.02,120179400,134.62
3226,10/25/2012,Thursday,207,142.02,142.28,140.57,141.43,134457400,135.02
3227,10/26/2012,Friday,208,141.3,141.84,140.39,141.35,146023500,134.94
3228,10/31/2012,Wednesday,209,141.85,142.03,140.68,141.35,103438500,134.94
3229,11/1/2012,Thursday,210,141.65,143.01,141.52,142.83,100995600,136.35
3230,11/2/2012,Friday,211,143.68,143.72,141.41,141.56,137702200,135.14
3231,11/5/2012,Monday,212,141.35,142.17,140.93,141.85,98378500,135.42
3232,11/6/2012,Tuesday,213,142.28,143.52,142.13,142.96,107068100,136.48
3233,11/7/2012,Wednesday,214,141.66,141.68,139.06,139.72,264304500,133.38
3234,11/8/2012,Thursday,215,139.7,140.41,137.93,138.04,181517300,131.78
3235,11/9/2012,Friday,216,137.62,139.44,137.55,138.16,201055300,131.89
3236,11/12/2012,Monday,217,138.59,138.81,137.96,138.27,97677500,132
3237,11/13/2012,Tuesday,218,137.54,139.25,137.36,137.79,123018300,131.54
3238,11/14/2012,Wednesday,219,138.21,138.43,135.62,135.93,191505000,129.77
3239,11/15/2012,Thursday,220,135.98,136.49,135.18,135.7,178128400,129.55
3240,11/16/2012,Friday,221,135.9,136.64,134.7,136.37,239483900,130.19
3241,11/19/2012,Monday,222,137.9,139.15,136.41,139.13,151495800,132.82
3242,11/20/2012,Tuesday,223,138.91,139.42,138.08,139.19,119807400,132.88
3243,11/21/2012,Wednesday,224,139.31,139.57,139.03,139.45,81710800,133.13
3244,11/23/2012,Friday,225,140.13,141.4,140.04,141.35,65409200,134.94
3245,11/26/2012,Monday,226,140.65,141.36,140.19,141.05,100124400,134.65
3246,11/27/2012,Tuesday,227,140.91,141.39,140.24,140.33,128646200,133.97
3247,11/28/2012,Wednesday,228,139.76,141.54,139,141.46,177086500,135.04
3248,11/29/2012,Thursday,229,141.99,142.51,141.37,142.12,151085900,135.67
3249,11/30/2012,Friday,230,142.14,142.42,141.66,142.15,136568300,135.7
3250,12/3/2012,Monday,231,142.8,142.92,141.34,141.45,124656300,135.04
3251,12/4/2012,Tuesday,232,141.44,141.87,140.87,141.25,127512200,134.84
3252,12/5/2012,Wednesday,233,141.37,142.16,140.37,141.5,147300500,135.08
3253,12/6/2012,Thursday,234,141.37,142.04,141.16,141.98,103220600,135.54
3254,12/7/2012,Friday,235,142.53,142.69,141.67,142.41,108726400,135.95
3255,12/10/2012,Monday,236,142.21,142.81,142.15,142.47,98840700,136.01
3256,12/11/2012,Tuesday,237,143.06,144.11,142.99,143.44,152570400,136.93
3257,12/12/2012,Wednesday,238,144,144.55,143.31,143.51,145880100,137
3258,12/13/2012,Thursday,239,143.42,143.83,142.27,142.63,135715000,136.16
3259,12/14/2012,Friday,240,142.32,142.58,141.88,142.1,137701700,135.66
3260,12/17/2012,Monday,241,142.47,143.85,142.43,143.77,143238200,137.25
3261,12/18/2012,Tuesday,242,144,145.5,143.79,145.37,177762800,138.78
3262,12/19/2012,Wednesday,243,145.53,145.58,144.24,144.29,150895400,137.75
3263,12/20/2012,Thursday,244,144.38,145.14,143.98,145.12,168487000,138.54
3264,12/21/2012,Friday,245,142.17,144.09,141.94,142.79,245883800,137.28
3265,12/24/2012,Monday,246,142.48,142.56,142.19,142.35,53874600,136.86
3266,12/26/2012,Wednesday,247,142.64,142.71,141.35,141.75,106947700,136.28
3267,12/27/2012,Thursday,248,141.79,142.08,139.92,141.56,167920600,136.1
3268,12/28/2012,Friday,249,140.64,141.42,139.87,140.03,148806700,134.63
3269,12/31/2012,Monday,250,139.66,142.56,139.54,142.41,243935200,136.92
3270,1/2/2013,Wednesday,1,145.11,146.15,144.73,146.06,192059000,140.43
3271,1/3/2013,Thursday,2,145.99,146.37,145.34,145.73,144761800,140.11
3272,1/4/2013,Friday,3,145.97,146.61,145.67,146.37,116817700,140.72
3273,1/7/2013,Monday,4,145.85,146.11,145.43,145.97,110002500,140.34
3274,1/8/2013,Tuesday,5,145.71,145.91,144.98,145.55,121265100,139.93
3275,1/9/2013,Wednesday,6,145.87,146.32,145.64,145.92,90745600,140.29
3276,1/10/2013,Thursday,7,146.73,147.09,145.97,147.08,130735400,141.41
3277,1/11/2013,Friday,8,147.04,147.15,146.61,147.07,113917300,141.4
3278,1/14/2013,Monday,9,146.89,147.07,146.43,146.97,89567200,141.3
3279,1/15/2013,Tuesday,10,146.29,147.21,146.2,147.07,93172600,141.4
3280,1/16/2013,Wednesday,11,146.77,147.28,146.61,147.05,104849500,141.38
3281,1/17/2013,Thursday,12,147.7,148.42,147.15,148,133833500,142.29
3282,1/18/2013,Friday,13,147.97,148.49,147.43,148.33,169906000,142.61
3283,1/22/2013,Tuesday,14,148.33,149.13,147.98,149.13,111797300,143.38
3284,1/23/2013,Wednesday,15,149.13,149.5,148.86,149.37,104596100,143.61
3285,1/24/2013,Thursday,16,149.15,150.14,149.01,149.41,146426400,143.65
3286,1/25/2013,Friday,17,149.88,150.25,149.37,150.25,147211600,144.45
3287,1/28/2013,Monday,18,150.29,150.33,149.51,150.07,113357700,144.28
3288,1/29/2013,Tuesday,19,149.77,150.85,149.67,150.66,105694400,144.85
3289,1/30/2013,Wednesday,20,150.64,150.94,149.93,150.07,137447700,144.28
3290,1/31/2013,Thursday,21,149.89,150.38,149.6,149.7,108975800,143.92
3291,2/1/2013,Friday,22,150.65,151.42,150.39,151.24,131173000,145.41
3292,2/4/2013,Monday,23,150.32,151.27,149.43,149.54,159073600,143.77
3293,2/5/2013,Tuesday,24,150.35,151.48,150.29,151.05,113912400,145.22
3294,2/6/2013,Wednesday,25,150.52,151.26,150.41,151.16,138762800,145.33
3295,2/7/2013,Thursday,26,151.21,151.35,149.86,150.96,162490000,145.14
3296,2/8/2013,Friday,27,151.22,151.89,151.22,151.8,103133700,145.94
3297,2/11/2013,Monday,28,151.74,151.9,151.39,151.77,73775000,145.91
3298,2/12/2013,Tuesday,29,151.78,152.3,151.61,152.02,65392700,146.16
3299,2/13/2013,Wednesday,30,152.33,152.61,151.72,152.15,82322600,146.28
3300,2/14/2013,Thursday,31,151.69,152.47,151.52,152.29,80834300,146.41
3301,2/15/2013,Friday,32,152.43,152.59,151.55,152.11,215226500,146.24
3302,2/19/2013,Tuesday,33,152.37,153.28,152.16,153.25,95105400,147.34
3303,2/20/2013,Wednesday,34,153.14,153.19,151.26,151.34,160574800,145.5
3304,2/21/2013,Thursday,35,150.96,151.42,149.94,150.42,183257000,144.62
3305,2/22/2013,Friday,36,151.15,151.89,150.49,151.89,106356600,146.03
3306,2/25/2013,Monday,37,152.63,152.86,149,149,245824800,143.25
3307,2/26/2013,Tuesday,38,149.72,150.2,148.73,150.02,186596200,144.23
3308,2/27/2013,Wednesday,39,149.89,152.33,149.76,151.91,150781900,146.05
3309,2/28/2013,Thursday,40,151.9,152.87,151.41,151.61,126866000,145.76
3310,3/1/2013,Friday,41,151.09,152.34,150.41,152.11,170634800,146.24
3311,3/4/2013,Monday,42,151.76,152.92,151.52,152.92,99010200,147.02
3312,3/5/2013,Tuesday,43,153.66,154.7,153.64,154.29,121431900,148.34
3313,3/6/2013,Wednesday,44,154.84,154.92,154.16,154.5,94469900,148.54
3314,3/7/2013,Thursday,45,154.7,154.98,154.52,154.78,86101400,148.81
3315,3/8/2013,Friday,46,155.46,155.65,154.66,155.44,123477800,149.44
3316,3/11/2013,Monday,47,155.32,156.04,155.13,156.03,83746800,150.01
3317,3/12/2013,Tuesday,48,155.92,156.1,155.21,155.68,105755800,149.67
3318,3/13/2013,Wednesday,49,155.76,156.12,155.23,155.9,92550900,149.89
3319,3/14/2013,Thursday,50,156.31,156.8,155.91,156.73,126329900,150.68
3320,3/15/2013,Friday,51,155.85,156.04,155.31,155.83,138601100,150.48
3321,3/18/2013,Monday,52,154.34,155.64,154.2,154.97,126704300,149.65
3322,3/19/2013,Tuesday,53,155.3,155.51,153.59,154.61,167567300,149.31
3323,3/20/2013,Wednesday,54,155.52,155.95,155.26,155.69,113759300,150.35
3324,3/21/2013,Thursday,55,154.76,155.64,154.1,154.36,128605000,149.06
3325,3/22/2013,Friday,56,154.85,155.6,154.73,155.6,111163600,150.26
3326,3/25/2013,Monday,57,156.01,156.27,154.35,154.95,151322300,149.63
3327,3/26/2013,Tuesday,58,155.59,156.23,155.42,156.19,86856600,150.83
3328,3/27/2013,Wednesday,59,155.26,156.24,155,156.19,99950600,150.83
3329,3/28/2013,Thursday,60,156.09,156.85,155.75,156.67,102932800,151.3
3330,4/1/2013,Monday,61,156.59,156.91,155.67,156.05,99194100,150.7
3331,4/2/2013,Tuesday,62,156.61,157.21,156.37,156.82,101504300,151.44
3332,4/3/2013,Wednesday,63,156.91,157.03,154.82,155.23,154167400,149.91
3333,4/4/2013,Thursday,64,155.43,156.17,155.09,155.86,131885000,150.51
3334,4/5/2013,Friday,65,153.95,155.35,153.77,155.16,159666000,149.84
3335,4/8/2013,Monday,66,155.27,156.22,154.75,156.21,86571200,150.85
3336,4/9/2013,Tuesday,67,156.5,157.32,155.98,156.75,101922200,151.37
3337,4/10/2013,Wednesday,68,157.17,158.87,157.13,158.67,135711100,153.23
3338,4/11/2013,Thursday,69,158.7,159.71,158.54,159.19,110142500,153.73
3339,4/12/2013,Friday,70,158.68,159.04,157.92,158.8,116359900,153.35
3340,4/15/2013,Monday,71,158,158.13,155.1,155.12,217259000,149.8
3341,4/16/2013,Tuesday,72,156.29,157.49,155.91,157.41,147507800,152.01
3342,4/17/2013,Wednesday,73,156.29,156.32,154.28,155.11,226834800,149.79
3343,4/18/2013,Thursday,74,155.37,155.41,153.55,154.14,167583200,148.85
3344,4/19/2013,Friday,75,154.5,155.55,154.12,155.48,149687600,150.15
3345,4/22/2013,Monday,76,155.78,156.54,154.75,156.17,106553500,150.81
3346,4/23/2013,Tuesday,77,156.95,157.93,156.17,157.78,166141300,152.37
3347,4/24/2013,Wednesday,78,157.83,158.3,157.54,157.88,96781200,152.46
3348,4/25/2013,Thursday,79,158.34,159.27,158.1,158.52,131060600,153.08
3349,4/26/2013,Friday,80,158.33,158.6,157.73,158.24,95918800,152.81
3350,4/29/2013,Monday,81,158.67,159.65,158.42,159.3,88572800,153.84
3351,4/30/2013,Tuesday,82,159.27,159.72,158.61,159.68,116010700,154.2
3352,5/1/2013,Wednesday,83,159.33,159.41,158.1,158.28,138874200,152.85
3353,5/2/2013,Thursday,84,158.68,159.89,158.53,159.75,96407600,154.27
3354,5/3/2013,Friday,85,161.14,161.88,159.78,161.37,144202300,155.83
3355,5/6/2013,Monday,86,161.49,162.01,161.42,161.78,66882100,156.23
3356,5/7/2013,Tuesday,87,162.13,162.65,161.67,162.6,90359200,157.02
3357,5/8/2013,Wednesday,88,162.42,163.39,162.33,163.34,97419200,157.74
3358,5/9/2013,Thursday,89,163.27,163.7,162.47,162.88,106738600,157.29
3359,5/10/2013,Friday,90,162.99,163.55,162.51,163.41,103203000,157.8
3360,5/13/2013,Monday,91,163.2,163.81,162.82,163.54,81843200,157.93
3361,5/14/2013,Tuesday,92,163.67,165.35,163.67,165.23,119000900,159.56
3362,5/15/2013,Wednesday,93,164.96,166.45,164.91,166.12,120718500,160.42
3363,5/16/2013,Thursday,94,165.78,166.36,165.09,165.34,109913600,159.67
3364,5/17/2013,Friday,95,165.95,167.04,165.73,166.94,129801000,161.21
3365,5/20/2013,Monday,96,166.78,167.58,166.61,166.93,85071200,161.2
3366,5/21/2013,Tuesday,97,167.08,167.8,166.5,167.17,95804200,161.44
3367,5/22/2013,Wednesday,98,167.34,169.07,165.17,165.93,244031800,160.24
3368,5/23/2013,Thursday,99,164.16,165.91,163.94,165.45,211064400,159.77
3369,5/24/2013,Friday,100,164.47,165.38,163.98,165.31,151573900,159.64
3370,5/28/2013,Tuesday,101,167.04,167.78,165.81,166.3,143679800,160.6
3371,5/29/2013,Wednesday,102,165.42,165.8,164.34,165.22,160363400,159.55
3372,5/30/2013,Thursday,103,165.35,166.59,165.22,165.83,107793800,160.14
3373,5/31/2013,Friday,104,165.37,166.31,163.13,163.45,176850100,157.84
3374,6/3/2013,Monday,105,163.83,164.46,162.66,164.35,168390700,158.71
3375,6/4/2013,Tuesday,106,164.44,165.1,162.73,163.56,157631500,157.95
3376,6/5/2013,Wednesday,107,163.09,163.42,161.13,161.27,211737800,155.74
3377,6/6/2013,Thursday,108,161.2,162.74,160.25,162.73,200225500,157.15
3378,6/7/2013,Friday,109,163.85,164.95,163.14,164.8,188337800,159.15
3379,6/10/2013,Monday,110,165.31,165.4,164.37,164.8,105667100,159.15
3380,6/11/2013,Tuesday,111,163.3,164.54,162.74,163.1,159505400,157.51
3381,6/12/2013,Wednesday,112,164.22,164.39,161.6,161.75,177361500,156.2
3382,6/13/2013,Thursday,113,161.66,164.5,161.3,164.21,163587800,158.58
3383,6/14/2013,Friday,114,164.03,164.67,162.91,163.18,141197500,157.58
3384,6/17/2013,Monday,115,164.29,165.22,163.22,164.44,136295600,158.8
3385,6/18/2013,Tuesday,116,164.53,165.99,164.52,165.74,114695600,160.05
3386,6/19/2013,Wednesday,117,165.6,165.89,163.38,163.45,206149500,157.84
3387,6/20/2013,Thursday,118,161.86,163.47,158.98,159.4,321255900,153.93
3388,6/21/2013,Friday,119,159.64,159.76,157.47,159.07,271956800,154.43
3389,6/24/2013,Monday,120,157.41,158.43,155.73,157.06,222329000,152.47
3390,6/25/2013,Tuesday,121,158.48,160.1,157.42,158.57,162262200,153.94
3391,6/26/2013,Wednesday,122,159.87,160.5,159.25,160.14,134848000,155.46
3392,6/27/2013,Thursday,123,161.1,161.82,160.95,161.08,129483700,156.38
3393,6/28/2013,Friday,124,160.63,161.4,159.86,160.42,160402900,155.74
3394,7/1/2013,Monday,125,161.26,162.48,161.08,161.36,131954800,156.65
3395,7/2/2013,Tuesday,126,161.12,162.3,160.5,161.21,154863700,156.5
3396,7/3/2013,Wednesday,127,160.48,161.77,160.22,161.28,75216400,156.57
3397,7/5/2013,Friday,128,162.47,163.08,161.3,163.02,122416900,158.26
3398,7/8/2013,Monday,129,163.86,164.39,163.08,163.95,108092500,159.16
3399,7/9/2013,Tuesday,130,164.98,165.33,164.27,165.13,119298000,160.31
3400,7/10/2013,Wednesday,131,164.97,165.75,164.63,165.19,121410100,160.37
3401,7/11/2013,Thursday,132,167.11,167.61,165.18,167.44,135592200,162.55
3402,7/12/2013,Friday,133,167.39,167.93,167.13,167.51,104212700,162.62
3403,7/15/2013,Monday,134,167.97,168.39,167.68,168.15,69450600,163.24
3404,7/16/2013,Tuesday,135,168.26,168.36,167.07,167.52,88702100,162.63
3405,7/17/2013,Wednesday,136,168.16,168.48,167.73,167.95,92873900,163.05
3406,7/18/2013,Thursday,137,168.31,169.27,168.2,168.87,103620100,163.94
3407,7/19/2013,Friday,138,168.52,169.23,168.31,169.17,103831700,164.23
3408,7/22/2013,Monday,139,169.41,169.74,169.01,169.5,79428600,164.55
3409,7/23/2013,Tuesday,140,169.8,169.83,169.05,169.14,80829700,164.2
3410,7/24/2013,Wednesday,141,169.79,169.86,168.18,168.52,112914000,163.6
3411,7/25/2013,Thursday,142,168.22,169.08,167.94,168.93,111088600,164
3412,7/26/2013,Friday,143,168.22,169.16,167.52,169.11,107814600,164.17
3413,7/29/2013,Monday,144,168.68,169.06,168.11,168.59,79695000,163.67
3414,7/30/2013,Tuesday,145,169.1,169.28,168.19,168.59,85209600,163.67
3415,7/31/2013,Wednesday,146,168.94,169.85,168.49,168.71,142388700,163.78
3416,8/1/2013,Thursday,147,169.99,170.81,169.9,170.66,110438400,165.68
3417,8/2/2013,Friday,148,170.28,170.97,170.05,170.95,91116700,165.96
3418,8/5/2013,Monday,149,170.57,170.96,170.35,170.7,54072700,165.72
3419,8/6/2013,Tuesday,150,170.37,170.74,169.35,169.73,87495000,164.77
3420,8/7/2013,Wednesday,151,169.19,169.43,168.55,169.18,84854700,164.24
3421,8/8/2013,Thursday,152,169.98,170.18,168.93,169.8,102181300,164.84
3422,8/9/2013,Friday,153,169.58,170.1,168.72,169.31,91757700,164.37
3423,8/12/2013,Monday,154,168.46,169.31,168.38,169.11,68593300,164.17
3424,8/13/2013,Tuesday,155,169.41,169.9,168.41,169.61,80806000,164.66
3425,8/14/2013,Wednesday,156,169.53,169.8,168.7,168.74,79829200,163.81
3426,8/15/2013,Thursday,157,167.41,167.43,166.09,166.38,152931800,161.52
3427,8/16/2013,Friday,158,166.06,166.63,165.5,165.83,130868200,160.99
3428,8/19/2013,Monday,159,165.64,166.21,164.76,164.77,96437600,159.96
3429,8/20/2013,Tuesday,160,165.04,166.2,164.86,165.58,89294400,160.75
3430,8/21/2013,Wednesday,161,165.12,166.03,164.19,164.56,159530500,159.76
3431,8/22/2013,Thursday,162,164.9,166.3,164.89,166.06,101471400,161.21
3432,8/23/2013,Friday,163,166.55,166.83,165.77,166.62,90888900,161.76
3433,8/26/2013,Monday,164,166.79,167.3,165.89,166,89702100,161.15
3434,8/27/2013,Tuesday,165,164.36,166,163.21,163.33,158619400,158.56
3435,8/28/2013,Wednesday,166,163.26,164.49,163.05,163.91,108113000,159.12
3436,8/29/2013,Thursday,167,163.55,165.04,163.4,164.17,119200500,159.38
3437,8/30/2013,Friday,168,164.51,164.53,163.17,163.65,134928900,158.87
3438,9/3/2013,Tuesday,169,165.23,165.58,163.7,164.39,142375100,159.59
3439,9/4/2013,Wednesday,170,164.43,166.03,164.13,165.75,97389400,160.91
3440,9/5/2013,Thursday,171,165.85,166.4,165.73,165.96,63090500,161.11
3441,9/6/2013,Friday,172,166.51,166.98,164.48,166.04,159756500,161.19
3442,9/9/2013,Monday,173,166.45,167.73,166.45,167.63,87559300,162.74
3443,9/10/2013,Tuesday,174,168.64,168.9,168.26,168.87,105847200,163.94
3444,9/11/2013,Wednesday,175,168.64,169.4,168.35,169.4,94545900,164.45
3445,9/12/2013,Thursday,176,169.34,169.56,168.72,168.95,83209000,164.02
3446,9/13/2013,Friday,177,169.13,169.46,168.74,169.33,72727800,164.39
3447,9/16/2013,Monday,178,171.16,171.24,170.04,170.31,106299200,165.34
3448,9/17/2013,Tuesday,179,170.46,171.11,170.46,171.07,82523300,166.08
3449,9/18/2013,Wednesday,180,171.01,173.52,170.58,173.05,203460600,168
3450,9/19/2013,Thursday,181,173.52,173.6,172.59,172.76,146616900,167.72
3451,9/20/2013,Friday,182,172.33,172.33,170.58,170.72,132867100,166.54
3452,9/23/2013,Monday,183,170.49,170.65,169.39,169.93,104616500,165.77
3453,9/24/2013,Tuesday,184,169.9,170.53,169.21,169.53,106333100,165.38
3454,9/25/2013,Wednesday,185,169.64,169.98,168.89,169.04,117306500,164.9
3455,9/26/2013,Thursday,186,169.32,170.17,169.05,169.69,77146900,165.54
3456,9/27/2013,Friday,187,168.84,169.14,168.47,168.91,99141800,164.78
3457,9/30/2013,Monday,188,167.48,168.54,167.15,168.01,143937000,163.9
3458,10/1/2013,Tuesday,189,168.14,169.5,167.97,169.34,127160000,165.2
3459,10/2/2013,Wednesday,190,168.35,169.34,167.83,169.18,113350000,165.04
3460,10/3/2013,Thursday,191,168.79,168.94,166.84,167.62,176698000,163.52
3461,10/4/2013,Friday,192,167.75,169.06,167.53,168.89,96878000,164.76
3462,10/7/2013,Monday,193,167.42,168.45,167.25,167.43,96295000,163.33
3463,10/8/2013,Tuesday,194,167.4,167.62,165.36,165.48,178015000,161.43
3464,10/9/2013,Wednesday,195,165.8,166.2,164.53,165.6,168973000,161.55
3465,10/10/2013,Thursday,196,167.29,169.26,167.23,169.17,195955000,165.03
3466,10/11/2013,Friday,197,168.91,170.32,168.77,170.26,105040000,166.1
3467,10/14/2013,Monday,198,169.21,171.08,169.08,170.94,112106000,166.76
3468,10/15/2013,Tuesday,199,170.51,171.15,169.47,169.7,155485000,165.55
3469,10/16/2013,Wednesday,200,170.72,172.16,170.64,172.07,161676000,167.86
3470,10/17/2013,Thursday,201,171.37,173.32,171.34,173.22,129389000,168.98
3471,10/18/2013,Friday,202,173.86,174.51,173.51,174.39,138316000,170.12
3472,10/21/2013,Monday,203,174.45,174.75,174.01,174.4,104104000,170.13
3473,10/22/2013,Tuesday,204,174.91,175.93,174.43,175.41,126663000,171.12
3474,10/23/2013,Wednesday,205,174.81,174.89,173.96,174.57,105484000,170.3
3475,10/24/2013,Thursday,206,174.92,175.37,174.51,175.15,70350000,170.87
3476,10/25/2013,Friday,207,175.51,176,175.17,175.95,93625000,171.65
3477,10/28/2013,Monday,208,175.89,176.47,175.7,176.23,84979000,171.92
3478,10/29/2013,Tuesday,209,176.63,177.24,176.38,177.17,87401000,172.84
3479,10/30/2013,Wednesday,210,177.38,177.51,175.66,176.29,140002000,171.98
3480,10/31/2013,Thursday,211,176.15,176.89,175.53,175.79,133795000,171.49
3481,11/1/2013,Friday,212,176.02,176.61,175.22,176.21,142805000,171.9
3482,11/4/2013,Monday,213,176.69,176.9,175.98,176.83,85677000,172.5
3483,11/5/2013,Tuesday,214,176.14,176.75,175.57,176.27,85825000,171.96
3484,11/6/2013,Wednesday,215,177.03,177.5,176.54,177.17,87348000,172.84
3485,11/7/2013,Thursday,216,177.5,177.64,174.76,174.93,1.57E+08,170.65
3486,11/8/2013,Friday,217,174.87,177.31,174.85,177.29,136713000,172.95
3487,11/11/2013,Monday,218,177.12,177.53,176.91,177.32,62614000,172.98
3488,11/12/2013,Tuesday,219,176.94,177.36,176.37,176.96,83990000,172.63
3489,11/13/2013,Wednesday,220,176.09,178.43,176.09,178.38,103844000,174.02
3490,11/14/2013,Thursday,221,178.54,179.42,178.25,179.27,103435000,174.88
3491,11/15/2013,Friday,222,179.56,180.12,179.33,180.05,102818000,175.65
3492,11/18/2013,Monday,223,180.35,180.5,179.02,179.42,104796000,175.03
3493,11/19/2013,Tuesday,224,179.33,179.87,178.72,179.03,93891000,174.65
3494,11/20/2013,Wednesday,225,179.39,179.93,177.98,178.47,124909000,174.1
3495,11/21/2013,Thursday,226,178.97,180.05,178.86,179.91,92841000,175.51
3496,11/22/2013,Friday,227,179.98,180.83,179.77,180.81,81296000,176.39
3497,11/25/2013,Monday,228,181.13,181.17,180.37,180.63,79486000,176.21
